,Source,Target,Label
4203,115,875,0
4204,115,878,0
4205,115,917,0
4206,115,993,0
4207,115,994,0
4208,115,995,0
4209,115,1051,0
4210,116,117,0
4211,116,151,0
4212,116,174,0
4213,116,193,0
4214,116,194,0
4215,116,218,0
4216,116,224,0
4217,116,243,0
4218,116,297,0
4219,116,307,0
4220,116,331,0
4221,116,389,0
4222,116,420,0
4223,116,429,0
4224,116,430,0
4225,116,449,0
4226,116,470,0
4227,116,489,0
4228,116,490,0
4229,116,512,0
4230,116,517,0
4231,116,518,0
4232,116,577,0
4233,116,624,0
4234,116,626,0
4235,116,627,0
4236,116,668,0
4237,116,751,0
4238,116,766,0
4239,116,821,0
4240,116,847,0
4241,116,848,0
4242,116,914,0
4243,116,919,0
4244,116,1241,0
4245,116,1322,0
4246,116,1651,0
4247,116,1652,0
4248,116,1653,0
4249,116,1729,0
4250,116,1730,0
4251,117,175,0
4252,117,177,0
4253,117,189,0
4254,117,190,0
4255,117,191,0
4256,117,192,0
4257,117,193,0
4258,117,194,0
4259,117,307,0
4260,117,308,0
4261,117,359,0
4262,117,362,0
4263,117,366,0
4264,117,389,0
4265,117,430,0
4266,117,469,0
4267,117,652,0
4268,117,668,0
4269,117,669,0
4270,117,751,0
4271,117,752,0
4272,117,772,0
4273,117,774,0
4274,117,914,0
4275,117,1764,0
4276,117,1765,0
4277,117,1869,0
4278,118,139,0
4279,118,156,0
4280,118,157,0
4281,118,168,0
4282,118,186,0
4283,118,281,0
4284,118,294,0
4285,118,346,0
4286,118,366,0
4287,118,367,0
4288,118,368,0
4289,118,372,0
4290,118,534,0
4291,118,553,0
4292,118,615,0
4293,118,837,0
4294,118,840,0
4295,118,1035,0
4296,119,149,0
4297,119,360,0
4298,119,366,0
4299,119,464,0
4300,119,465,0
4301,119,466,0
4302,119,534,0
4303,119,536,0
4304,119,553,0
4305,119,584,0
4306,119,585,0
4307,119,769,0
4308,119,770,0
4309,119,771,0
4310,119,827,0
4311,119,837,0
4312,119,1035,0
4313,120,121,0
4314,120,561,0
4315,120,562,0
4316,120,758,0
4317,120,759,0
4318,120,760,0
4319,120,761,0
4320,120,812,0
4321,120,814,0
4322,120,939,0
4323,120,940,0
4324,120,941,0
4325,121,188,0
4326,121,220,0
4327,121,221,0
4328,121,222,0
4329,121,236,0
4330,121,237,0
4331,121,283,0
4332,121,286,0
4333,121,288,0
4334,121,353,0
4335,121,354,0
4336,121,356,0
4337,121,357,0
4338,121,386,0
4339,121,387,0
4340,121,478,0
4341,121,679,0
4342,121,692,0
4343,121,809,0
4344,121,811,0
4345,121,884,0
4346,121,972,0
4347,122,195,0
4348,122,420,0
4349,123,126,0
4350,123,135,0
4351,123,136,0
4352,123,137,0
4353,123,139,0
4354,123,154,0
4355,123,160,0
4356,123,210,0
4357,123,248,0
4358,123,290,0
4359,123,313,0
4360,123,440,0
4361,123,504,0
4362,123,630,0
4363,123,762,0
4364,123,918,0
4365,124,196,0
4366,124,197,0
4367,124,248,0
4368,124,567,0
4369,125,196,0
4370,125,197,0
4371,125,248,0
4372,125,440,0
4373,125,630,0
4374,125,762,0
4375,125,918,0
4376,126,196,0
4377,126,197,0
4378,126,248,0
4379,126,630,0
4380,127,196,0
4381,127,197,0
4382,127,248,0
4383,127,630,0
4384,127,762,0
4385,127,918,0
4386,128,181,0
4387,128,183,0
4388,128,188,0
4389,128,201,0
4390,128,235,0
4391,128,237,0
4392,128,305,0
4393,128,322,0
4394,128,357,0
4395,128,421,0
4396,128,451,0
4397,128,473,0
4398,128,556,0
4399,128,884,0
4400,128,917,0
4401,128,939,0
4402,128,1654,0
4403,128,1655,0
4404,129,181,0
4405,129,183,0
4406,129,187,0
4407,129,201,0
4408,129,219,0
4409,129,220,0
4410,129,221,0
4411,129,222,0
4412,129,223,0
4413,129,235,0
4414,129,237,0
4415,129,305,0
4416,129,321,0
4417,129,322,0
4418,129,357,0
4419,129,421,0
4420,129,451,0
4421,129,473,0
4422,129,556,0
4423,129,884,0
4424,129,917,0
4425,129,939,0
4426,129,1654,0
4427,129,1655,0
4428,130,181,0
4429,130,183,0
4430,130,187,0
4431,130,188,0
4432,130,201,0
4433,130,235,0
4434,130,237,0
4435,130,305,0
4436,130,321,0
4437,130,322,0
4438,130,357,0
4439,130,421,0
4440,130,451,0
4441,130,473,0
4442,130,556,0
4443,130,884,0
4444,130,917,0
4445,130,939,0
4446,130,1654,0
4447,130,1655,0
4448,131,132,0
4449,131,133,0
4450,131,150,0
4451,131,175,0
4452,131,176,0
4453,131,177,0
4454,131,218,0
4455,131,345,0
4456,131,359,0
4457,131,362,0
4458,131,366,0
4459,131,389,0
4460,131,430,0
4461,131,462,0
4462,131,463,0
4463,131,484,0
4464,131,553,0
4465,131,597,0
4466,131,652,0
4467,131,669,0
4468,131,673,0
4469,131,751,0
4470,131,752,0
4471,131,837,0
4472,131,920,0
4473,131,1008,0
4474,131,1043,0
4475,131,1132,0
4476,132,192,0
4477,132,193,0
4478,132,194,0
4479,132,467,0
4480,132,468,0
4481,132,469,0
4482,132,470,0
4483,132,620,0
4484,132,621,0
4485,132,622,0
4486,132,623,0
4487,132,773,0
4488,132,775,0
4489,132,776,0
4490,132,778,0
4491,132,846,0
4492,132,920,0
4493,132,921,0
4494,132,923,0
4495,132,1008,0
4496,132,1012,0
4497,133,191,0
4498,133,224,0
4499,133,225,0
4500,133,226,0
4501,133,297,0
4502,133,467,0
4503,133,468,0
4504,133,469,0
4505,133,470,0
4506,133,471,0
4507,133,472,0
4508,133,620,0
4509,133,621,0
4510,133,622,0
4511,133,655,0
4512,133,772,0
4513,133,773,0
4514,133,920,0
4515,133,921,0
4516,133,923,0
4517,133,1008,0
4518,133,1015,0
4519,134,624,0
4520,134,625,0
4521,134,626,0
4522,134,627,0
4523,134,628,0
4524,135,227,0
4525,135,228,0
4526,135,229,0
4527,135,230,0
4528,135,231,0
4529,135,440,0
4530,135,449,0
4531,135,629,0
4532,135,630,0
4533,135,762,0
4534,135,918,0
4535,136,196,0
4536,136,197,0
4537,136,440,0
4538,136,630,0
4539,136,762,0
4540,136,918,0
4541,137,154,0
4542,137,159,0
4543,137,161,0
4544,137,210,0
4545,137,290,0
4546,137,312,0
4547,137,313,0
4548,137,314,0
4549,137,480,0
4550,137,482,0
4551,137,504,0
4552,137,512,0
4553,137,630,0
4554,137,760,0
4555,138,139,0
4556,138,160,0
4557,138,231,0
4558,138,336,0
4559,138,479,0
4560,138,481,0
4561,138,482,0
4562,138,483,0
4563,138,609,0
4564,138,725,0
4565,138,785,0
4566,138,900,0
4567,139,154,0
4568,139,160,0
4569,139,168,0
4570,139,210,0
4571,139,290,0
4572,139,313,0
4573,139,482,0
4574,139,504,0
4575,139,608,0
4576,139,612,0
4577,139,630,0
4578,140,183,0
4579,140,203,0
4580,140,245,0
4581,140,254,0
4582,140,255,0
4583,140,256,0
4584,140,259,0
4585,140,348,0
4586,140,357,0
4587,140,442,0
4588,140,451,0
4589,140,473,0
4590,140,556,0
4591,140,631,0
4592,140,632,0
4593,140,633,0
4594,140,634,0
4595,140,635,0
4596,141,142,0
4597,141,183,0
4598,141,200,0
4599,141,201,0
4600,141,202,0
4601,141,232,0
4602,141,245,0
4603,141,254,0
4604,141,255,0
4605,141,256,0
4606,141,269,0
4607,141,303,0
4608,141,322,0
4609,141,348,0
4610,141,357,0
4611,141,451,0
4612,141,455,0
4613,141,473,0
4614,141,556,0
4615,141,632,0
4616,141,1656,0
4617,141,1657,0
4618,141,1658,0
4619,141,1659,0
4620,141,1660,0
4621,142,154,0
4622,142,181,0
4623,142,182,0
4624,142,183,0
4625,142,210,0
4626,142,232,0
4627,142,269,0
4628,142,303,0
4629,142,322,0
4630,142,451,0
4631,142,455,0
4632,142,473,0
4633,142,636,0
4634,142,853,0
4635,142,854,0
4636,142,915,0
4637,143,310,0
4638,143,603,0
4639,143,604,0
4640,143,605,0
4641,143,607,0
4642,143,834,0
4643,143,835,0
4644,143,2550,0
4645,144,309,0
4646,144,310,0
4647,144,443,0
4648,144,603,0
4649,144,604,0
4650,144,605,0
4651,144,606,0
4652,144,607,0
4653,144,763,0
4654,144,765,0
4655,144,834,0
4656,144,835,0
4657,145,146,0
4658,145,443,0
4659,145,444,0
4660,145,603,0
4661,145,605,0
4662,145,606,0
4663,145,607,0
4664,145,763,0
4665,145,764,0
4666,145,765,0
4667,145,834,0
4668,145,835,0
4669,145,1133,0
4670,145,1134,0
4671,145,1135,0
4672,145,1719,0
4673,146,309,0
4674,146,310,0
4675,146,603,0
4676,146,604,0
4677,146,605,0
4678,146,606,0
4679,146,607,0
4680,146,763,0
4681,146,764,0
4682,146,765,0
4683,146,834,0
4684,146,835,0
4685,147,443,0
4686,147,444,0
4687,147,763,0
4688,147,764,0
4689,147,765,0
4690,147,1133,0
4691,147,1134,0
4692,147,1135,0
4693,147,1719,0
4694,147,2550,0
4695,147,2595,0
4696,148,149,0
4697,148,150,0
4698,148,152,0
4699,148,153,0
4700,148,155,0
4701,148,208,0
4702,148,209,0
4703,148,210,0
4704,148,311,0
4705,148,337,0
4706,148,362,0
4707,148,363,0
4708,148,364,0
4709,148,365,0
4710,148,390,0
4711,148,391,0
4712,148,392,0
4713,148,427,0
4714,148,479,0
4715,148,481,0
4716,148,484,0
4717,148,511,0
4718,148,564,0
4719,148,565,0
4720,148,567,0
4721,148,592,0
4722,148,593,0
4723,148,597,0
4724,148,612,0
4725,148,617,0
4726,148,636,0
4727,148,680,0
4728,148,681,0
4729,148,682,0
4730,148,724,0
4731,148,752,0
4732,148,815,0
4733,148,829,0
4734,148,851,0
4735,148,862,0
4736,148,874,0
4737,148,875,0
4738,148,929,0
4739,148,964,0
4740,148,993,0
4741,148,994,0
4742,148,995,0
4743,148,1035,0
4744,148,1051,0
4745,148,1661,0
4746,148,1921,0
4747,148,2593,0
4748,148,2594,0
4749,149,150,0
4750,149,210,0
4751,149,360,0
4752,149,445,0
4753,149,464,0
4754,149,465,0
4755,149,466,0
4756,149,480,0
4757,149,481,0
4758,149,482,0
4759,149,536,0
4760,149,584,0
4761,149,585,0
4762,149,769,0
4763,149,770,0
4764,149,771,0
4765,149,827,0
4766,149,836,0
4767,149,837,0
4768,149,944,0
4769,149,945,0
4770,149,946,0
4771,149,947,0
4772,149,1034,0
4773,149,1036,0
4774,149,1066,0
4775,149,1247,0
4776,149,1248,0
4777,149,1249,0
4778,149,1250,0
4779,149,1251,0
4780,149,2551,0
4781,149,2552,0
4782,149,2553,0
4783,149,2554,0
4784,149,2555,0
4785,150,175,0
4786,150,176,0
4787,150,177,0
4788,150,218,0
4789,150,233,0
4790,150,234,0
4791,150,246,0
4792,150,258,0
4793,150,308,0
4794,150,345,0
4795,150,346,0
4796,150,362,0
4797,150,366,0
4798,150,389,0
4799,150,462,0
4800,150,463,0
4801,150,484,0
4802,150,492,0
4803,150,495,0
4804,150,496,0
4805,150,553,0
4806,150,579,0
4807,150,597,0
4808,150,641,0
4809,150,642,0
4810,150,661,0
4811,150,673,0
4812,150,752,0
4813,150,837,0
4814,150,1208,0
4815,150,1209,0
4816,150,1256,0
4817,151,174,0
4818,151,194,0
4819,151,195,0
4820,151,196,0
4821,151,224,0
4822,151,243,0
4823,151,297,0
4824,151,420,0
4825,151,469,0
4826,151,470,0
4827,151,489,0
4828,151,490,0
4829,151,512,0
4830,151,513,0
4831,151,567,0
4832,151,577,0
4833,151,622,0
4834,151,626,0
4835,151,628,0
4836,151,688,0
4837,151,689,0
4838,151,766,0
4839,151,821,0
4840,151,847,0
4841,151,879,0
4842,151,880,0
4843,151,881,0
4844,151,882,0
4845,151,919,0
4846,151,925,0
4847,151,929,0
4848,151,973,0
4849,151,974,0
4850,151,978,0
4851,151,979,0
4852,151,980,0
4853,151,1016,0
4854,151,1017,0
4855,151,1018,0
4856,151,1044,0
4857,151,1241,0
4858,151,1322,0
4859,151,1323,0
4860,151,1324,0
4861,151,1662,0
4862,151,1663,0
4863,151,1664,0
4864,151,1765,0
4865,151,2558,0
4866,151,2646,0
4867,151,2647,0
4868,152,153,0
4869,152,154,0
4870,152,155,0
4871,152,159,0
4872,152,162,0
4873,152,208,0
4874,152,209,0
4875,152,274,0
4876,152,275,0
4877,152,276,0
4878,152,277,0
4879,152,278,0
4880,152,295,0
4881,152,296,0
4882,152,352,0
4883,152,427,0
4884,152,445,0
4885,152,481,0
4886,152,506,0
4887,152,567,0
4888,152,592,0
4889,152,613,0
4890,152,616,0
4891,152,617,0
4892,152,681,0
4893,152,752,0
4894,152,815,0
4895,152,838,0
4896,152,862,0
4897,152,929,0
4898,152,956,0
4899,152,964,0
4900,152,1035,0
4901,152,1278,0
4902,152,2561,0
4903,152,2562,0
4904,153,154,0
4905,153,311,0
4906,153,427,0
4907,153,445,0
4908,153,481,0
4909,153,567,0
4910,153,592,0
4911,153,613,0
4912,153,614,0
4913,153,617,0
4914,153,680,0
4915,153,681,0
4916,153,682,0
4917,153,752,0
4918,153,815,0
4919,153,838,0
4920,153,862,0
4921,153,929,0
4922,153,964,0
4923,153,1035,0
4924,154,160,0
4925,154,176,0
4926,154,182,0
4927,154,202,0
4928,154,208,0
4929,154,209,0
4930,154,274,0
4931,154,290,0
4932,154,302,0
4933,154,313,0
4934,154,446,0
4935,154,481,0
4936,154,504,0
4937,154,563,0
4938,154,564,0
4939,154,593,0
4940,154,608,0
4941,154,609,0
4942,154,612,0
4943,154,630,0
4944,154,668,0
4945,154,682,0
4946,154,828,0
4947,154,829,0
4948,154,948,0
4949,154,949,0
4950,154,950,0
4951,155,210,0
4952,155,311,0
4953,155,427,0
4954,155,445,0
4955,155,481,0
4956,155,567,0
4957,155,592,0
4958,155,617,0
4959,155,680,0
4960,155,681,0
4961,155,682,0
4962,155,752,0
4963,155,815,0
4964,155,839,0
4965,155,862,0
4966,155,929,0
4967,155,964,0
4968,155,1035,0
4969,156,157,0
4970,156,158,0
4971,156,172,0
4972,156,211,0
4973,156,294,0
4974,156,318,0
4975,156,346,0
4976,156,369,0
4977,156,370,0
4978,156,393,0
4979,156,394,0
4980,156,395,0
4981,156,397,0
4982,156,405,0
4983,156,411,0
4984,156,416,0
4985,156,461,0
4986,156,542,0
4987,156,840,0
4988,156,913,0
4989,156,1037,0
4990,156,2598,0
4991,157,158,0
4992,157,172,0
4993,157,294,0
4994,157,346,0
4995,157,367,0
4996,157,368,0
4997,157,461,0
4998,157,615,0
4999,157,643,0
